x1,x2,G,F1,F2,F3,F4
135.5118103,51.86396796,-1.452937441,85.53212305,130.1650893,14.60760138,99.19974005
52.07854552,66.91676587,-0.904621872,17.0439819,83.1092302,99.37196896,128.4189824
67.63461592,52.09943315,-0.770707946,17.75914688,99.47613115,82.39213624,127.9397416
146.255518,146.0354978,-3.934868719,135.9703702,96.3371269,96.10846988,5.453294722
140.6687755,138.3164391,-0.218440125,126.5725889,91.41844698,88.80802424,14.95250298
92.94654191,115.3262394,-0.261251219,78.17878882,55.19669495,86.73300779,66.76351362
144.1923878,146.9035662,-3.498308104,135.1388436,94.24326933,97.07744074,6.581509121
55.08262969,66.52915255,-0.255386009,17.29294679,83.62544767,96.34583577,126.3989302
140.5770419,147.9235267,-2.688587668,133.3912201,90.60084028,98.37585688,9.649035233
105.7237499,103.2848599,-0.878291283,77.10001686,72.71478957,69.27959738,64.36373696
149.536728,124.1038755,-0.021523823,124.092484,102.8502284,74.10532361,25.90026803
148.355273,71.3130912,-0.310737088,100.6380026,125.9578871,21.37645863,78.7040961
149.9999963,148.2020386,-6.574601286,140.1557693,100.0161584,98.20203863,1.797961372
140.5763683,146.7673704,-2.294653131,132.5443415,90.63403552,97.22514493,9.962666712
89.78661528,106.9429147,-0.587512232,69.46560505,58.6249721,82.87428569,74.02407917
90.466664,86.70983388,-0.301926569,54.63664337,75.12120887,69.9416185,86.88994892
117.4772192,104.5366131,-0.164984777,86.76068973,81.36396414,63.49782232,55.89857617
139.7903637,53.54672337,-1.977591812,89.86038424,131.7783897,10.8081414,96.99211951
97.97930316,111.360466,-0.637777695,77.89172175,61.60379146,80.44414014,64.80097599
146.782695,149.9438375,-5.868808517,139.1246229,96.78271133,99.99560842,3.217795129
148.8673585,53.21796819,-5.355605031,98.91971435,138.3528686,3.411480052,96.78865924
71.40943273,51.10121419,-0.425946303,21.43773502,101.1895926,78.59828202,126.3227893
83.85967288,111.0682692,-0.037082214,69.82700736,51.59609585,90.02153287,76.74778519
50.77842454,148.3932357,-6.275270962,98.39631489,1.78539524,139.7360006,99.23458434
83.17180606,96.67588535,-0.238687006,57.26261424,62.79991975,81.5146967,85.49543093
115.3356729,111.1752042,-0.087947044,89.50505998,76.00075609,70.31373393,52.04786588
50.77842454,147.748837,-5.965891797,97.75193649,2.381948664,139.2830075,99.24710964
89.33896202,115.7118537,-0.086936741,76.587216,52.18458495,89.43047161,69.68097662
60.12566659,56.6259817,-1.132734193,12.10094036,93.92143747,90.11825253,129.5997805
83.3897923,88.94772326,-0.004229559,51.30110503,69.58634007,77.16116197,90.35651755
99.16889643,114.4992581,-0.439742642,81.10323463,60.64555263,82.12158901,62.00083684
133.5960397,52.29865906,-0.941234933,83.6276371,128.5840187,16.56423095,99.0688747
71.16954792,147.3605457,-0.108772646,99.63546362,21.33345913,125.2729661,78.8746277
57.62325557,148.2305571,-3.374309113,98.52591724,7.825915524,134.8432618,92.39368939
148.1327734,138.279198,-2.116054516,131.9971894,98.83025055,88.29894295,11.86860294
60.14973168,145.5907631,-1.731983776,96.1280971,11.06609338,131.189423,89.95839087
107.4127725,84.35886996,-0.226154301,66.90858236,87.20656169,54.71931916,78.24595771
147.9064503,142.7014716,-3.360255048,134.8303966,98.17811121,92.7251087,7.592856353
65.08903026,56.49121463,-0.194509792,16.4260373,94.7183814,85.15872621,126.3082172
147.9213978,53.36769013,-4.865162288,97.97929112,137.5732658,3.957514853,96.6546631
90.06839846,116.0955995,-0.093234013,77.29233355,52.48795032,89.2212146,68.85713644
144.5690204,137.5621443,-0.922261244,128.8814522,95.38343602,87.73040895,13.57187511
149.179798,142.6570182,-3.848658422,135.727504,99.45125294,92.66064834,7.388647588
51.69460547,67.85645526,-0.837563739,17.93668537,82.16102257,99.91398095,128.1074258
51.34313845,50.09630875,-6.752634075,1.346586896,99.91271964,98.65690856,140.4062814
100.89819,112.119562,-0.599977219,80.30856572,63.44724845,79.18224371,62.01544426
147.0987709,143.8702578,-3.45798139,135.0547911,97.29206053,93.915081,6.781656832
58.03990839,137.5621443,-0.335711922,87.9304796,14.81014454,126.9794769,92.79740677
86.25361244,86.76451943,-0.078855726,51.63288007,72.89067443,73.58825868,89.79046681
98.14332557,118.9923574,-0.078820598,84.12921712,57.26476838,86.30793741,60.42010083
50.45014746,74.94784089,-0.128150331,24.95190169,75.05350904,102.6282997,124.6715674
85.33879021,94.79751742,-0.36335893,57.05828301,65.54497827,78.66314015,85.0199161
59.2457328,138.0291326,-0.183738233,88.51334229,15.12564845,126.4336395,91.5403664
50.22493711,137.8727422,-2.574141038,87.8730301,12.12934369,132.9536837,100.5093705
104.4756562,118.0081968,-0.123340548,87.13616902,63.17493639,81.83874825,55.64118394
52.18182749,143.6094924,-3.642358235,93.63491567,6.752700121,135.3925106,98.0266977
57.12352757,143.8880506,-2.056417158,94.157903,9.386190388,132.0643979,93.0773606
99.94696586,114.0803773,-0.471295058,81.2465024,61.52169287,81.3117518,61.60783654
55.47063832,143.2114308,-2.352597082,93.37183042,8.718517959,132.7560584,94.77280671
149.8009707,54.98098888,-5.029524593,99.92519206,137.8000226,4.98496368,95.01921956
129.671994,148.1260677,-0.396475333,126.3975941,79.69402899,100.2095454,20.41419723
86.72518336,85.6037592,-0.036080851,51.15043267,74.13241478,72.60392614,90.280553
149.9698658,73.82947487,-0.360688203,102.7707057,125.6818323,23.82949392,76.17053109
111.2489947,86.2990257,-0.192089602,71.19732167,88.36998061,53.09670123,74.56174985
58.06841679,136.4056967,-0.13003957,86.78158664,15.80836584,126.1640219,92.93127069
95.63375924,119.2631075,-0.021489711,82.94466853,55.01996497,88.05149737,62.45354031
76.5741223,149.988997,-0.049608973,103.4600575,26.57412458,124.0530493,73.42587853
50.04236922,60.6207721,-3.078385038,10.62085661,89.37923794,100.5202902,134.0901724
51.2416659,125.6811957,-0.025930861,75.6913807,24.35048209,124.4220717,101.7084696
82.38048537,108.0728843,-0.053384468,66.49026792,52.9752665,89.1339366,79.56306798
149.5214899,126.2656783,-0.265758948,125.3833348,102.3124869,76.26717945,23.73914483
54.97150547,139.539059,-1.492346889,89.67697006,11.58219118,130.5666798,95.60254211
52.64989408,135.6660467,-1.258763805,85.70702124,14.57683631,129.6754205,98.39972227
89.17332047,98.79207647,-0.675717746,62.57168499,64.4732539,77.97789218,79.51186311
149.9995831,124.4405514,-0.161166657,124.6647999,103.21435,74.4405514,25.5594486
149.9767522,50.07024123,-7.457565498,99.97677687,141.3552534,0.07398845,99.92976147
88.05676269,102.0256429,-0.602425738,64.45917085,61.23606883,80.89272012,78.34860297
144.4419845,62.27463273,-0.924994104,95.23631156,128.8992959,13.47435138,87.90126051
109.1002813,97.62108676,-0.756035592,75.8986901,78.9708415,62.77383922,66.45553054
97.62599738,104.6189157,-0.924259685,72.46696887,65.78509284,75.67206949,69.29992037
136.597122,145.9683902,-1.078299774,129.2632719,86.69091885,96.89978873,13.99610721
50.49344995,67.41115345,-1.255286808,17.41814449,82.59032066,101.0183239,129.3153938
110.8170358,96.89635934,-0.6547876,76.79830964,80.73851929,61.11115448,65.99470686
73.91398533,50.27236953,-0.291982241,23.91553637,102.5547609,76.08650217,125.4379604
130.6788982,149.9296529,-1.026011759,128.4329402,80.67892885,101.7803542,19.32122988
135.5782006,146.2657726,-0.947441366,128.8049975,85.65963384,97.34005994,14.89740759
138.6716598,141.9021758,-0.533237357,127.7054156,89.04065368,92.59773866,13.92501522
87.25059118,87.6435476,-0.189842185,52.95888235,72.6356228,73.1746198,88.46363921
143.377322,135.5036016,-0.265366593,126.6103872,94.49587199,85.75969768,15.93754786
63.55960194,51.0527859,-1.919338375,13.60041039,99.87198798,86.44680894,131.3868091
140.8374296,149.1995774,-3.241108421,134.5064859,90.84095599,99.62182916,9.197465606
94.76957509,93.01032188,-0.789073617,62.08222485,72.47163767,70.00205443,79.36134606
50.4645589,124.6096579,-0.075595367,74.61110418,25.39459169,124.3941521,102.7227994
73.71659276,149.8695467,-0.350757152,102.6469831,23.71695154,125.6705398,76.28351878
51.69460547,63.87778163,-1.64112695,13.9808623,86.13888892,99.28012599,130.6942504
149.8908436,136.1195776,-2.156050507,131.8892046,100.8506161,86.11964676,13.88085162
50.00184211,60.41683045,-3.156473973,10.41683061,89.58316957,100.5392557,134.256381
147.8738233,127.6001112,-0.06287462,124.9042135,100.4043839,77.62923341,22.50056993
76.02432686,50.00720543,-0.108538933,26.02432785,103.3238818,73.9756735,124.3823106
100.2284476,84.05792389,-0.33386518,60.68639988,82.89302958,60.30878547,82.61697663
112.5254031,85.02183324,-0.041008561,71.66557641,90.17531921,51.29204824,75.01004976
142.5347428,52.95736973,-2.985222957,92.58198887,134.0893386,8.029701157,97.32934888
50.12880773,52.19393445,-6.315111377,2.197712405,97.80615037,99.89528714,139.7865569
107.4127725,90.93748458,-0.627518201,70.51314836,82.36872693,59.0724097,72.81519534
75.1888479,50.24614584,-0.146871301,25.19005054,102.8849332,74.81155704,124.6897746
142.339974,144.2554421,-2.011333081,131.9498358,92.51848868,94.5661904,9.574755519
56.09604943,51.30762777,-4.103107754,6.234718038,98.88046397,93.91305459,136.2282506
50.04789138,123.7162438,-0.071764598,73.71625937,26.28379981,124.1954452,103.3501807
50.90459342,146.0572601,-5.144494687,96.06151937,4.045180756,138.0104953,99.17381108
62.83594976,144.0870018,-0.724754486,94.95854627,14.13241501,128.2573022,87.36438177
92.04794726,112.2968343,-0.430996457,75.15933363,56.47617704,85.0842875,69.13732075
133.8074127,149.4357734,-1.479737489,130.0428985,83.80931202,100.7455851,16.20241445
126.3906385,51.09157165,-0.141091076,76.39843703,124.9736246,23.63458226,101.6871631
71.87367191,149.5714496,-0.525942768,101.9457262,21.8778696,126.5630148,78.12750346
58.86077974,51.62104884,-3.026339459,9.007841969,98.77718081,91.15363552,134.1073283
68.93571639,52.09943315,-0.554058259,19.05174466,99.71500561,81.09146501,127.1060151
98.60305726,84.48269071,-0.361605866,59.592895,81.57680425,61.89266258,83.27162505
50.95196529,72.35035072,-0.332454876,22.37061499,77.65548449,101.5384231,125.8569871
52.29293093,149.7671207,-6.215162551,99.7934662,2.304726671,139.6429365,97.7073466
50.00748831,65.36933694,-1.836095037,15.36933876,84.63066339,101.1667876,130.9994333
142.0267456,57.86986452,-1.34005916,92.36263682,130.2186,11.20301534,92.4745081
145.3507156,143.9623599,-2.860752307,133.8681591,95.54167706,94.07731353,7.620298157
133.8215715,51.05083136,-1.33620406,83.82815814,129.6803525,16.2125197,100.2630516
95.84253458,114.7712236,-0.379298216,79.35268981,57.81526325,84.42951181,64.60725772
144.4990769,55.87942386,-2.62846084,94.68179953,133.3745043,8.051570017,94.28119117
104.3550006,118.6713259,-0.071191414,87.57977557,62.73716528,82.45736459,55.36200677
54.72832299,57.56295926,-2.35378208,8.919382888,92.5578929,95.57139108,132.7452407
51.02531702,61.98855993,-2.328952329,12.03232497,88.01741225,99.69811152,132.446221
95.63375924,118.7318764,-0.065943495,82.50158071,55.31849179,87.63423402,62.71669384
50.01188082,128.9323231,-0.754333328,78.93232403,21.06768021,127.3889148,102.1835162
110.5478449,92.91312849,-0.564466425,74.21305892,83.21629897,58.29244499,69.39296394
107.7618886,81.91729187,-0.027835549,65.99355497,89.28432631,52.94120864,80.12061656
68.50018455,149.2259809,-0.973002732,100.9358812,18.51636935,128.4056666,81.50349087
111.5891022,114.6024922,-0.116082116,89.25636961,71.0366178,75.15902521,52.23390301
64.38454998,142.5098882,-0.111778054,93.6215504,16.21780048,126.0479461,85.94246364
55.77124512,57.20265714,-2.135697842,9.229601302,92.97663207,94.50363229,132.2512952
50.76478984,63.43723028,-2.044180642,13.45897697,86.56614815,100.1408313,131.6842437
53.45014459,51.59493811,-5.043809106,3.800963729,98.46552546,96.56302816,137.8601856
57.94228848,53.55342582,-2.6260539,8.70096439,96.77304179,92.12626708,133.3287813
130.0704366,50.3269262,-0.85132832,80.07110401,127.8514625,19.93224469,101.6459991
103.1368844,107.070269,-0.833608278,77.97784361,68.31171415,73.84556321,63.55401955
136.7878926,142.0514641,-0.21745209,126.5132813,87.15111894,92.99479462,15.41878735
54.64511384,63.77739803,-0.844469774,14.53938716,86.3476356,96.3450622,128.5569578
115.143815,87.24606018,-0.01741238,75.03989362,90.45315694,51.01198516,71.78447321
136.6991385,50.51597325,-2.162160926,86.70067387,131.9614042,13.31086565,100.3692408
99.70837401,117.1020898,-0.242607304,83.50816067,59.60868179,83.85665207,60.09592451
50.2564214,124.9851416,-0.164331635,74.98558008,25.01617258,124.7860286,102.8325076
69.23978897,52.09943315,-0.506281908,19.3539944,99.77319514,80.78749473,126.9123031
64.60635629,149.9461787,-1.99824797,101.0078426,14.60645545,131.4584079,85.39366068
50.58657582,135.0831888,-1.751247043,85.08521074,14.92833975,130.8517402,100.5263158
50.04900272,56.79893626,-4.375368004,6.799112851,93.20107662,100.1819714,136.6625045
148.8422907,74.48817268,-0.024888467,101.8305898,124.3858291,24.51552349,75.52070151
55.92644042,145.5907631,-2.980577763,95.77430081,7.386749333,134.1172197,94.17683357
114.3714935,87.21177933,-0.06565245,74.35324942,89.92246567,51.51802592,72.19245894
137.2668424,144.7889651,-0.91546198,128.8427324,87.42228934,95.64037434,13.75820433
52.00644209,148.3607919,-5.669570189,98.38125425,2.590909718,138.8437351,98.00726705
146.3391325,69.79337452,-0.076397453,98.35144188,125.3568156,20.12907415,80.29012842
145.9317454,50.03226284,-5.497999765,95.93175085,138.5512477,4.068382506,100.0504831
55.14685421,141.8222044,-2.044043237,91.966338,9.662631604,132.0168038,95.20501881
114.9564318,87.09499372,-0.021265304,74.80224994,90.42332582,51.03028737,72.00757935
88.44789165,116.0956485,-0.016271095,76.46486202,51.26153941,90.31775459,70.27209327
51.72377372,69.06611157,-0.626419093,19.14387647,80.95224328,100.1086073,127.3126504
149.8421165,55.98578534,-4.641287558,100.021387,137.1390564,5.987867173,94.01434724
70.42667952,50.29738941,-0.778656209,20.42884423,101.7735712,79.5738762,127.5638032
148.2858241,144.1611654,-4.031638974,136.1118228,98.45910425,94.17676716,6.085259911
51.5856624,50.15191286,-6.602102499,1.592922707,99.8606771,98.41445485,140.1963707
68.221706,52.99512462,-0.452764524,18.46622163,98.70145093,81.83312374,126.8764565
99.64964099,105.0467169,-0.92810083,74.12980433,66.97674606,74.60093627,67.49782453
75.78499115,149.9430008,-0.12333293,103.215644,25.78505415,124.4848221,74.21503074
55.6680904,59.77934593,-1.467922243,11.30322324,90.39852693,94.83746504,130.5307458
63.99645166,51.29624243,-1.737638308,14.05634745,99.69118526,86.01331624,130.9161643
52.28100883,51.43603584,-5.637708925,2.695403537,98.59035466,97.72954228,138.7942948
143.7680636,56.36297856,-2.246443185,93.98370735,132.5154389,8.906431805,93.84417305
131.2065425,53.66841881,-0.214632699,81.28935876,125.9931589,19.14814195,98.14768249
55.39710526,53.24209591,-3.590740167,6.296025022,96.90831104,94.65843269,135.3210985
137.2391051,52.3045827,-1.715991159,87.26953973,130.9773111,12.96732584,98.52530131
50.11490198,63.88776991,-2.152253732,13.88824523,86.11230675,100.8459367,131.8800553
72.27595014,149.9952797,-0.576358329,102.4464441,22.27595064,126.6494528,77.72405001
57.33902049,139.6488916,-0.907473644,89.94879094,12.68884022,128.9301396,93.23734536
102.505735,88.86286191,-0.645169041,65.32361171,80.58909272,61.36796592,77.41740669
127.7711814,149.9438375,-0.569869683,126.6377799,77.77120166,102.3859904,22.22888957
59.38947151,148.4104783,-2.873606331,98.85739436,9.523064339,133.7717837,90.62446939
76.29998631,149.988997,-0.078257569,103.389984,26.29998862,124.2155044,73.70001451
51.34313845,53.15905321,-5.284720756,3.432730414,96.85026069,98.707426,138.2437894
114.7761375,103.4828633,-0.391547728,84.00217053,79.74830399,64.0401215,58.34864606
149.9998371,147.6394793,-6.299682109,139.7620669,100.0276935,97.6394793,2.360520703
72.20629318,149.5636022,-0.477057657,102.0099522,22.21058081,126.3517776,77.79493083
65.01299079,51.59493811,-1.419038313,15.09747396,99.5436894,85.00197387,130.0244129
95.56519607,112.2171163,-0.545426646,77.11781026,59.19234233,82.66872108,66.26231339
76.0657046,149.9430008,-0.092917959,103.2861286,26.06576692,124.3176715,73.93431738
56.84050374,141.1427124,-1.383358165,91.39905096,11.19124814,130.329144,93.57960936
51.60819675,138.2816291,-2.202744022,88.2962759,11.82820835,132.1915012,99.08716952
147.1326694,64.42790528,-1.1782693,98.19837026,129.4501405,14.71006579,85.62012017
109.7464073,109.4767039,-0.505132151,84.30368612,72.19259462,71.81803413,57.1182042
149.9999966,133.2479854,-1.537620577,130.1162034,101.3934382,83.24798539,16.75201461
102.2340873,83.14828018,-0.251055236,61.86443531,84.83838942,58.14112911,82.16285571
73.93564065,149.453173,-0.225129904,102.2929543,23.94188617,125.2067106,76.06632489
50.04921756,53.76650004,-5.623494319,3.76682159,96.23351255,100.0217248,138.7481367
103.113502,89.86522226,-0.692263961,66.40993928,80.23238488,61.54331519,76.25309956
50.12734494,60.47904844,-3.088802853,10.47982218,89.52104213,100.4209026,134.1213928
55.03780626,52.26484173,-4.110548596,5.523495267,97.86491023,94.98919806,136.2717117
86.50712354,113.3747095,-0.085997229,73.13770484,51.71249343,89.70896923,73.29909459
66.60125186,50.00332596,-1.568096817,16.6012522,101.3653609,83.3987482,130.2101609
52.18182749,147.9073931,-5.379858714,97.93170061,3.023139927,138.398889,97.84055334
60.57253754,149.7413717,-3.010132132,100.3001485,10.57570038,133.9612342,89.42783645
116.0471067,91.08529969,-0.139995749,77.78317395,88.50515358,53.29916338,67.99809466
149.6502282,51.44733754,-6.56982005,99.66073833,140.1527569,1.489001771,98.55328314
124.6757381,50.00013892,-0.187781583,74.67573812,124.8056012,25.32426188,103.1566307
149.8908436,132.5813305,-1.368677786,129.6065461,101.3981789,82.58140268,17.41901148
127.1338378,147.9782045,-0.02867794,124.6970628,77.1603304,100.6110825,22.95537044
52.66598776,149.4246495,-5.870268004,99.4603862,2.727364832,139.1372375,97.3357127
52.94064926,139.0288514,-1.966380566,89.07740342,11.35841184,131.7066967,97.67744708
85.06586892,90.11998223,-0.177363303,53.28440802,69.3918705,76.32859459,88.3292585
110.8019564,104.2919992,-0.632663973,81.51379688,76.06641331,66.96348112,60.21385187
133.3069159,50.70499157,-1.334478672,83.30989883,129.6130431,16.70796431,100.6884192
58.85220026,54.33900918,-2.102407332,9.858420264,96.06969665,91.25101861,132.132307
143.8740828,148.4114181,-3.976027871,136.0042302,93.88752316,98.60189692,6.328542843
112.9001354,110.0211591,-0.303541246,86.94231747,74.53009291,70.5616007,54.54088079
102.8982135,112.7601839,-0.539571755,82.07960574,64.69176839,78.46922309,60.04483484
96.27166027,106.838705,-0.831315186,73.29191584,63.27688309,78.2136361,68.91757307
147.556024,148.4391767,-5.504838315,138.5909425,97.56850921,98.46951068,2.899859982
149.9986667,74.83497749,-0.244277729,103.0364472,125.0980174,24.83497752,75.16502253
107.0837619,85.41652413,-0.313063859,67.17801765,86.19501859,55.64291216,77.54243256
56.23384497,149.466177,-4.379506159,99.66133251,6.256659653,136.6953262,93.76767458
148.3691925,71.95057478,-0.228357736,100.78852,125.5715366,22.01107144,78.06646085
112.4555535,111.8117049,-0.237704126,87.87140054,73.20547828,72.32062171,53.55307032
109.3976764,102.8136404,-0.735258765,79.48185063,75.85932043,66.61703455,62.25031092
57.17490546,148.4104783,-3.598247939,98.67168546,7.348867087,135.2816337,92.8387029
50.5105402,148.4467996,-6.435669555,98.44812341,1.63495651,139.9640131,99.50158312
50.23159302,126.5473676,-0.360137365,76.54771791,23.45377588,125.7506839,102.4878578
129.5046997,53.31492156,-0.054804799,79.57377695,125.1758829,20.76164829,98.83350508
67.31078166,146.8874015,-0.573434459,98.42170351,17.5883891,127.3761178,82.74778003
102.1555305,105.0197573,-0.916259535,75.81143094,68.87250245,72.91273522,65.66822283
133.3069159,52.74970919,-0.770595455,83.35228329,128.0533533,16.9180365,98.67258039
84.10738747,94.8723404,-0.274912716,56.36347055,64.82571043,79.72053261,85.91213674
82.83950119,99.2807432,-0.23690071,59.22013584,60.42247801,83.30140605,84.16041594
129.5046997,50.00164416,-0.847812491,79.50469971,127.7523716,20.49530037,102.0770714
100.884968,91.44799047,-0.795279381,65.62938275,77.57330589,64.26680546,76.42397654
71.57682221,51.18466187,-0.382443668,21.60931929,101.1436123,78.43212504,126.1533427
58.48872026,59.43833363,-0.842532963,12.69411334,90.95863778,91.99671984,128.7467659
52.55949313,148.0087312,-5.255910253,98.04214606,3.242862374,138.2040657,97.46085127
83.27225861,94.47776062,-0.201217891,55.54560633,64.7283729,80.19265965,86.80616647
95.1336601,86.20641099,-0.432241942,57.86148521,78.14518074,65.73598292,84.14236301
51.52877414,65.36933694,-1.36291776,15.44518269,84.64446988,99.66342779,129.841948
54.74414635,68.08328188,-0.09205684,18.69524025,82.05397999,96.95711804,125.6344951
98.32246079,93.12713673,-0.860398731,64.76889793,74.62963751,67.30912257,76.84458755
143.8135329,58.17512852,-1.739688345,94.16905904,131.2737063,10.25207791,92.03303428
137.9486532,144.6540684,-1.02578714,129.2066494,88.11097876,95.41817236,13.18385171
83.02485338,109.9176272,-0.029405083,68.41610183,51.93493573,89.86541223,78.0529748
95.86402916,105.4833319,-0.8683117,71.98547969,63.915905,77.5184072,70.08877999
149.014618,141.3669623,-3.341243928,134.7286769,99.39026068,91.37227574,8.689091897
110.3278627,97.34489494,-0.688809392,76.68761371,80.07503425,61.76906631,65.9275251
54.34436386,149.7671207,-5.283020547,99.86166362,4.350601128,138.2153359,95.65591961
112.712869,86.79054559,-0.141985289,72.70796506,89.04122116,52.38200438,73.38777326
128.487617,51.05248363,-0.423207239,78.49467331,126.2969398,21.53811379,101.2590422
97.83606134,116.9038935,-0.247639012,82.24609245,58.16907283,84.83635692,61.77725119
94.51874091,92.82055495,-0.774558379,61.76988116,72.46659388,70.08402126,79.67219745
54.26938418,144.7790127,-3.273188039,94.87512257,6.744356909,134.7123307,95.87288206
149.9998371,123.7150192,-0.082260782,124.2331336,103.3966519,73.71501923,26.28498077
57.51883325,140.9717951,-1.167941555,91.28198266,11.74909942,129.7252239,92.92079793
70.68234484,50.02500713,-0.811409605,20.68235995,102.0919124,79.31765911,127.6177481
74.50851744,50.00332596,-0.282862953,24.50851767,102.9563123,75.49148263,125.292852
50.48929503,73.67747937,-0.270302222,23.68253447,76.32408903,102.2888236,125.4093599
50.73864529,74.26481319,-0.142184661,24.27605314,75.73878873,102.1841362,124.8544555
149.8645738,146.325053,-5.622862365,138.7495907,99.93216868,96.32514816,3.677441504
90.49675809,110.0302252,-0.489717769,72.4128121,56.89965124,84.5237466,71.68136922
54.97772178,145.8533136,-3.40445204,95.98247464,6.478635842,134.9707045,95.11271401
88.63833397,84.07404842,-0.037726931,51.51661507,76.41434384,70.18756894,90.06378378
109.1760322,99.82641482,-0.767444567,77.35938467,77.58344819,64.41481168,64.68373057
60.75225627,50.00388565,-3.053376264,10.75225698,100.5725305,89.24774381,134.0312749
149.7790261,149.7111181,-7.234070803,141.060842,99.77944433,99.71136299,0.363706173
131.7198012,149.1349755,-0.986973118,128.4751698,81.72437929,100.8062946,18.30065399
52.45107757,142.7593274,-3.244902755,92.79170543,7.644286838,134.6108654,97.81727663
51.23087353,73.20966094,-0.158537995,23.24227636,76.80020328,101.4594929,125.1083391
52.83150641,145.254764,-3.994040838,95.29683888,5.525820561,136.0705193,97.2842917
148.3967575,51.33847498,-6.002884325,98.40586065,139.3413737,2.088516614,98.67455045
104.355001,81.42206604,-0.078934741,62.78385434,87.50656637,55.41490927,82.37960282
90.50762496,82.68815952,-0.022203141,52.05173823,78.56049611,67.88120845,89.8344397
105.2821792,115.8265448,-0.276067138,85.96076628,64.99187936,79.57900157,56.28062309
75.13829754,149.929604,-0.192843555,103.0429996,25.13839611,124.8607234,74.86173555
92.93721405,115.7245018,-0.231883856,78.50677987,54.94009582,87.03948343,66.56554152
64.74875831,147.2489202,-1.143916972,98.36095951,15.00314339,129.3256614,85.29561917
104.2475674,119.3804099,-0.013826334,88.07065259,62.2925185,83.10792004,55.05310516
56.83570723,138.909609,-0.866349585,89.17199935,13.02780356,128.7808372,93.82207746
110.3278627,83.93377534,-0.077413648,69.21670412,89.46617831,52.20516818,77.06247153
99.58921874,98.40422859,-0.992320428,69.29689719,71.56265956,69.88716772,72.1343919
63.55960194,50.71929274,-2.029125462,13.5786666,100.2024034,86.44339072,131.6381451
149.9999999,50.4876299,-7.246530102,100.0011889,141.0769712,0.487629903,99.5123701
109.9302053,108.4129598,-0.544249489,83.68813167,72.9459486,70.83545951,57.75006804
138.3018521,55.18257123,-1.145441757,88.45380786,129.566824,12.7947532,95.53633583
84.15816232,112.0472759,-0.008471841,70.82827469,51.06064357,90.47105632,75.99708453
145.7350177,50.86716777,-5.024348016,95.73894504,137.8133232,4.352246979,99.22453578
98.1910371,91.18240125,-0.776085064,63.3905847,76.03871369,66.18276822,78.38162132
70.2070981,50.99340193,-0.631014367,20.2315017,101.0476782,79.79908546,127.1582229
147.556024,148.325068,-5.452095617,138.509916,97.57040134,98.35543718,2.96283913
139.3615592,50.08088891,-3.058198575,89.36159578,134.0496812,10.63874834,100.4838553
55.66766186,149.850376,-4.771511422,100.0110993,5.669636519,137.3633416,94.33245681
149.8769084,124.9015151,-0.185274354,124.8424359,102.9821867,74.90161622,25.09878676
118.8203821,95.71577374,-0.060148153,82.62068118,87.65285056,55.3362498,62.60148396
116.0471067,89.44945353,-0.068437891,76.93165592,89.60239381,52.04861525,69.42022504
149.9497557,130.5030315,-1.001169246,128.3381929,101.8336165,80.50304716,19.49703326
50.76778078,142.7864086,-3.916568285,92.78958517,7.25433578,135.8541533,99.49406631
92.02827898,115.0360668,-0.249502579,77.43427028,54.67040206,87.12296148,67.69931363
91.74369611,85.78530642,-0.295457533,54.98294572,76.59022807,68.3694749,86.70250178
148.8543968,149.6281174,-6.710232144,140.3493981,98.85509628,99.63470369,1.204451495
74.8652855,50.50838413,-0.124472755,24.87048205,102.5517628,75.13643442,124.6748048
113.974127,88.59071594,-0.166328128,74.71233017,88.67800794,52.79305715,71.19665509
102.7506464,116.5955834,-0.265184111,84.95647369,62.43785511,81.65459653,57.86498478
149.9707751,72.6923923,-0.511663037,102.5139042,126.3749267,22.69241112,77.30761322
149.2507296,73.43920783,-0.239502656,101.9808991,125.3485629,23.45118056,76.56445849
108.1041403,88.24944465,-0.457572184,69.56371998,84.78928121,56.7299134,74.62167342
147.1906397,139.2306324,-2.061323874,131.9398583,97.78547811,89.27484678,11.12977013
107.0364522,106.838705,-0.735134138,80.52201727,71.52659835,71.24959523,60.8996209
108.4747145,96.12209825,-0.76037414,74.47509775,79.51176349,62.06123816,68.02336092
145.0508207,149.792259,-5.038753661,137.8156503,95.05104776,99.91491044,4.953537283
75.79085339,50.03416783,-0.127852734,25.79087602,103.239216,74.20915448,124.4996588
85.9825014,92.16774021,-0.325120075,55.43337191,68.11248549,76.65740957,86.27172422
108.1347602,116.27582,-0.153449789,88.15971114,67.20841214,78.3912152,53.75889336
99.27992069,82.05767636,-0.173219245,58.78949903,83.93253198,60.00184213,84.78611789
146.6389146,51.32693517,-5.203457418,96.6480241,138.113915,3.613537372,98.73029231
149.8791301,126.7745623,-0.416791223,125.976879,102.5439495,76.77465743,23.22575223
98.66658614,111.43479,-0.63937299,78.3751876,62.09438,80.05843368,64.20587823
149.9970461,72.18282888,-0.590135197,102.4279607,126.7080161,22.18282907,77.81717118
103.5242168,116.5955834,-0.253734226,85.43894605,63.0927637,81.20942156,57.23507211
112.9001354,109.6766924,-0.319792832,86.70487093,74.71543459,70.2688236,54.79387824
149.9778161,149.7788187,-7.37677858,141.2493411,99.97806072,99.77882112,0.222291056
